Location,Dealer?,Latitude,Longitude
19370,1,18.02,162.71
19371,1,19.66,167.01
19372,1,22.38,164.46
19373,1,26.02,164.11
19374,1,24.7,163.44
19375,1,17.79,162.87
19376,1,24.7,162.74
19377,1,24.01,164.34
19378,1,25.58,165.5
19379,1,22.38,163.79
19380,1,20.41,160.83
19381,1,23.04,164.22
19382,1,25.46,-170.78
19383,1,24.37,165.15
19384,1,23.62,163.36
19385,1,22.03,163.21
19386,1,21.95,164.23
19387,1,21.59,161.91
19388,1,23.1,163.01
19389,1,24.52,166.96
19390,1,21.81,165.2
19391,1,22.44,165.26
19392,1,23.9,166.03
19393,1,24.94,166.9
19394,1,23.34,165.18
19395,1,23.31,176.39
19396,1,22.27,174.4
19397,1,21.18,175.41
19398,1,20.78,175.09
19399,1,22.7,162.83
19400,1,18.38,165.12
19401,1,20.53,163.6
19402,1,25.61,164.38
19403,1,32.84,-153.04
19404,1,32.84,-153.04
19405,1,33.3,-155.58
19406,1,18.76,-174.44
19407,1,20.26,174.93
19408,1,18.73,-168.61
19409,1,18.73,-168.61
19410,1,21.19,166.55
19411,1,23.17,172.52
19412,1,30.53,175.87
19413,1,56.46,-121.37
19414,1,22.27,169.48
19415,1,25.84,174.72
19416,1,19.92,162.76
19417,1,20.51,160.75
19418,1,20.83,163.33
19419,1,35.42,178.79
19420,1,34.17,174.77
19421,1,35.22,-177.13
19422,1,32.08,-172.01
19423,1,25.49,164.55
19424,1,33.29,-170.91
19425,1,20.74,176.3
19426,1,22.18,172.34
19427,1,20.51,175.14
19428,1,19.24,164.91
19429,1,24.54,-178.92
19430,1,24.54,-178.92
19431,1,27.55,-179.18
19432,1,32.85,-159.83
19433,1,21.97,-179.53
19434,1,27.53,-168.04
19435,1,23.43,-176.08
19436,1,18.12,164.28
19437,1,18.14,165.14
19438,1,30.9,-177.15
19439,1,23.92,176.66
19440,1,32,178.28
19441,1,34.4,-175.28
19442,1,22.57,170.16
19443,1,16.77,158.11
19444,1,17.6,158.73
19445,1,18.77,159.76
19446,1,28.65,171.34
19447,1,24.67,175.16
19448,1,19.96,161
19449,1,17.9,163.32
19450,1,31.42,169.9
19451,1,28.21,-162.52
19452,1,20.33,161.75
19453,1,34.12,178.29
19454,1,35.85,-157.93
19455,1,21.2,162.33
19456,1,26.61,-168.92
19457,1,28.16,-174.43
19458,1,19.72,160.4
19459,1,17.13,161
19460,1,17.68,162.52
19461,1,33.9,-153.36
19462,1,21.8,171.82
19463,1,25.2,163.5
19464,1,22.38,161.86
19465,1,36.31,-160.29
19466,1,21.57,174.67
19467,1,28.29,171.82
19468,1,21.58,174.51
19469,1,25.04,170.65
19470,1,29.81,-177.23
19471,1,21.53,174.32
19472,1,22.13,165.69
19473,1,29.78,173.35
19474,1,22.17,165.75
19475,1,17.68,162.52
19476,1,25.8,163.47
19477,1,33.68,174.22
19478,1,23.01,169.24
19479,1,24.77,176.38
19480,1,23.7,170.8
19481,1,20.06,167.64
19482,1,29.89,177.08
19483,1,36.2,-179.26
19484,1,22.19,163.56
19485,1,22.08,169.54
19486,1,27.65,166.84
19487,1,21.79,167.08
19488,1,31.91,168.99
19489,1,28.6,174.88
19490,1,23.25,173.97
19491,1,19.47,-179.43
19492,1,18.98,160.37
19493,1,18.26,162.16
19494,1,17.6,174.62
19495,1,19.72,160.4
19496,1,29.79,166.68
19497,1,16.97,163.32
19498,1,21.29,164.17
19499,1,18.52,162.54
19500,1,17.19,-174.73
19501,1,20.25,162.92
19502,1,20.72,-177.17
19503,1,20.48,174.83
19504,1,12.65,156.16
19505,1,19.25,163.38
19506,1,32.68,-152.58
19507,1,25.53,165.55
19508,1,29.59,176.97
19509,1,26.79,172.23
19510,1,33.73,166.63
19511,1,35.79,163.73
19512,1,33.44,166.53
19513,1,35.67,163.66
19514,1,33.51,164.55
19515,1,33.5,164.55
19516,1,33.98,-173.09
19517,1,32.46,165.22
19518,1,31.86,168.53
19519,1,30.35,166.51
19520,1,29.28,179.2
19521,1,26.79,175.18
19522,1,27.09,171.88
19523,1,29.28,179.96
19524,1,29.51,166.63
19525,1,29.57,-176.88
19526,1,25.9,-157.37
19527,1,25.05,-155.55
19528,1,18.43,-176.59
19529,1,17.54,-177.4
19530,1,21.3,-156.03
19531,1,19.5,-171.65
19532,1,28.26,172.11
19533,1,21.01,-161.37
19534,1,20.54,-175.76
19535,1,23.95,-153.94
19536,1,21.98,-155.94
19537,1,32.59,-177.35
19538,1,21.7,-172.76
19539,1,28.54,172.89
19540,1,22.56,-176.37
19541,1,17.78,-176.03
19542,1,17.78,-173.36
19543,1,22.74,-166.15
19544,1,18.94,-173.76
19545,1,19.41,-165.71
19546,1,18.22,-170.99
19547,1,23.87,-154.8
19548,1,31.57,171.83
19549,1,24.57,-161.71
19550,1,29.16,170.85
19551,1,26.82,171.82
19552,1,34.73,-163.72
19553,1,21.82,-176.43
19554,1,21.25,-176.72
19555,1,19.64,-162.6
19556,1,22.88,-158.84
19557,1,22.11,-169.23
19558,1,21.3,-174.8
19559,1,29.29,172.28
19560,1,29.08,178.29
19561,1,23.64,-160.41
19562,1,28.53,172.11
19563,1,21.07,-176.21
19564,1,20.57,177.88
19565,1,26.11,168.91
19566,1,26.86,167.09
19567,1,27.53,165.94
19568,1,32.59,172.6
19569,1,27.1,173.83
19570,1,27.79,175.91
19571,1,22.59,-175.9
19572,1,24.94,176.17
19573,1,26.51,-149.49
19574,1,21.92,161.48
19575,1,17.48,170.94
19576,1,20.82,166.16
19577,1,23.06,170.12
19578,1,20.8,172.71
19579,1,20.16,170.28
19580,1,20.15,170.27
19581,1,20.04,171.49
19582,1,19.94,169.95
19583,1,21.09,172.17
19584,1,19.89,170.13
19585,1,20.01,170.2
19586,1,21.06,169.8
19587,1,21.24,170.8
19588,1,21.52,169.14
19589,1,19.25,170.84
19590,1,22.83,170.57
19591,1,21.51,168.04
19592,1,21.3,169.82
19593,1,20.7,173.09
19594,1,19.81,169.85
19595,1,20.74,168.64
19596,1,23.46,170.62
19597,1,19.99,169.86
19598,1,19.21,171.12
19599,1,21.02,168.1
19600,1,20.72,170.83
19601,1,20.11,170.08
19602,1,20.22,171.73
19603,1,20.82,171.4
19604,1,20.03,170.32
19605,1,19.82,169.96
19606,1,16.32,172.07
19607,1,19.98,172.33
19608,1,19.21,171.91
19609,1,20.45,171.26
19610,1,19.9,170.59
19611,1,20.42,166.11
19612,1,21.22,167.17
19613,1,21.81,166.31
19614,1,20.6,168.27
19615,1,20.58,170.22
19616,1,33.31,-175.81
19617,1,20.93,165.79
19618,1,21.25,166.34
19619,1,21.13,166.66
19620,1,20.84,166.57
19621,1,20.83,168.54
19622,1,22.61,171.02
19623,1,22.92,171.22
19624,1,23.26,170.77
19625,1,23.5,170.34
19626,1,17.19,172.05
19627,1,22.15,168.84
19628,1,17.2,172.02
19629,1,22.95,170.47
19630,1,22.16,171.07
19631,1,17.84,172.1
19632,1,22.05,170.67
19633,1,22.32,170.6
19634,1,23.42,170.8
19635,1,22.17,166.07
19636,1,20.98,170.31
19637,1,21.87,168.98
19638,1,20.92,168.16
19639,1,20.29,166.53
19640,1,22.43,169.52
19641,1,17.53,172.43
19642,1,20.19,167.89
19643,1,18.27,172.9
19644,1,21.39,167.65
19645,1,21.61,166.76
19646,1,18.64,170.21
19647,1,20.48,168.3
19648,1,18.73,172.71
19649,1,19.73,170.24
19650,1,19.1,171.41
19651,1,19.86,170.36
19652,1,21.36,168.92
19653,1,20.01,165.35
19654,1,20.36,165.49
19655,1,20.97,165.35
19656,1,19.03,170.52
19657,1,20.31,173.03
19658,1,20.9,169.42
19659,1,18.98,171.92
19660,1,20.3,170.66
19661,1,20.85,167.34
19662,1,22.91,169.74
19663,1,19.79,170.72
19664,1,19.27,172.61
19665,1,20.06,173.17
19666,1,19.03,171.07
19667,1,20.14,170.38
19668,1,21.61,166.07
19669,1,23.34,170.55
19670,1,21.59,168.42
19671,1,19.55,169.53
19672,1,20.49,172.75
19673,1,21,168.53
19674,1,30.33,-172.26
19675,1,20.91,171.78
19676,1,22.74,169.26
19677,1,21.03,167.51
19678,1,21.84,171.13
19679,1,18.72,171.69
19680,1,22.49,169.08
19681,1,20.78,167.03
19682,1,19.58,170.79
19683,1,22.27,166.5
19684,1,21.33,166.09
19685,1,21.31,166.64
19686,1,21.11,166.95
19687,1,20.03,171.57
19688,1,21.19,166.82
19689,1,21.38,166.53
19690,1,20.74,172.38
19691,1,27.92,-179.65
19692,1,19.98,170.06
19693,1,20.83,168.54
19694,1,21.81,169.65
19695,1,32,178.36
19696,1,20.3,162.02
19697,1,33.67,-178.48
19698,1,19.83,160.66
19699,1,19.71,160.71
19700,1,19.68,160.38
19701,1,22.55,178.08
19702,1,28.07,-162.37
19703,1,26.72,-162.06
19704,1,21.06,167.76
19705,1,34.96,-154.75
19706,1,25.61,175.57
19707,1,31.9,171.53
19708,1,24.85,-162.73
19709,1,56.61,-122.85
19710,1,57.69,-123.58
19711,1,36.71,-158.75
19712,1,29.65,167.76
19713,1,23.62,173.67
19714,1,23.62,172.62
19715,1,19.98,172.33
19716,1,24.18,173.52
19717,1,20.79,163.4
19718,1,28.76,164.95
19719,1,23.74,173.91
19720,1,22.03,168.03
19721,1,18.79,174.75
19722,1,21.93,174.74
19723,1,21.06,172.88
19724,1,21.34,174.9
19725,1,22.73,172.44
19726,1,21.17,175.85
19727,1,22.49,175.35
19728,1,21.39,174.42
19729,1,21.17,175.03
19730,1,19.75,173.39
19731,1,19.35,174.86
19732,1,23.04,168.26
19733,1,21.02,173.19
19734,1,22.58,170.59
19735,1,20.07,166.52
19736,1,21.89,174.35
19737,1,16.89,175.12
19738,1,23.21,176.01
19739,1,23.17,175.34
19740,1,18.96,176.87
19741,1,21.78,173.74
19742,1,21.74,172.94
19743,1,21.5,165.61
19744,1,20.12,175.93
19745,1,21.58,173.38
19746,1,21.15,168.42
19747,1,21.32,172.68
19748,1,18.62,175.23
19749,1,23.52,173.12
19750,1,19.63,170.65
19751,1,19.82,175.57
19752,1,22.16,174.98
19753,1,21.2,165.43
19754,1,21.82,173.96
19755,1,22.16,170.22
19756,1,19.73,176.07
19757,1,20.05,177.56
19758,1,23.13,175.85
19759,1,21.51,176.37
19760,1,21.88,170.68
19761,1,19.83,175.93
19762,1,22.55,169.81
19763,1,22.36,175.68
19764,1,21.72,174.81
19765,1,21.58,172.64
19766,1,20.98,166.77
19767,1,23.99,172.02
19768,1,19.54,177.1
19769,1,16.96,175.26
19770,1,23,174.5
19771,1,35.32,163.85
19772,1,20.67,167.53
19773,1,19.74,175.07
19774,1,22.18,174.71
19775,1,35.32,163.85
19776,1,35.22,163.82
19777,1,20.13,175.19
19778,1,21.79,174.09
19779,1,17.6,176.27
19780,1,17.6,176.21
19781,1,37.18,164.92
19782,1,24.61,173.53
19783,1,22.92,175.46
19784,1,19.71,174.82
19785,1,22.69,175.1
19786,1,22.5,166.66
19787,1,23.41,174.55
19788,1,21.69,174.42
19789,1,19.17,178.78
19790,1,21.7,173.83
19791,1,18.37,175.03
19792,1,21.39,175.6
19793,1,24.68,174.11
19794,1,21.94,175.26
19795,1,21.77,175.01
19796,1,23.05,172.48
19797,1,22.79,172.02
19798,1,22.35,172.13
19799,1,19.33,176.77
19800,1,22.66,171.83
19801,1,16.56,176.37
19802,1,20.82,176.11
19803,1,25.45,173.4
19804,1,32.17,165.92
19805,1,21.85,174.47
19806,1,24.13,175.51
19807,1,24.13,175.46
19808,1,24.01,174.55
19809,1,23.73,173.91
19810,1,24.39,174.65
19811,1,23.14,172.08
19812,1,23.95,172.64
19813,1,23.91,172.72
19814,1,23.05,172.8
19815,1,23.88,173.57
19816,1,20.23,170.14
19817,1,21.48,170.26
19818,1,24.83,170.18
19819,1,20.25,178.71
19820,1,23.41,172.01
19821,1,20.47,175.68
19822,1,21.35,174.72
19823,1,22.58,173.12
19824,1,22.55,173.1
19825,1,18.19,176.85
19826,1,19.42,176.3
19827,1,19.83,177.94
19828,1,33.41,165.54
19829,1,21.02,175.83
19830,1,31.41,166.07
19831,1,20.45,175.03
19832,1,35.64,163.7
19833,1,20.69,168.26
19834,1,24.2,172.55
19835,1,21.62,175.38
19836,1,33.03,173.91
19837,1,21.61,175
19838,1,28.29,179.61
19839,1,17.93,159.08
19840,1,35.48,-158.77
19841,1,19.73,166.04
19842,1,27.48,-164.55
19843,1,22.28,-179.14
19844,1,17.58,-175.15
19845,1,32.3,177.12
19846,1,25.38,-179.76
19847,1,25.28,-177.88
19848,1,20.49,172.75
19849,1,24.99,-179.67
19850,1,24.46,-176.61
19851,1,26.42,174.31
19852,1,22.46,179.52
19853,1,24,-176.24
19854,1,23.5,177.69
19855,1,25.99,-178.87
19856,1,28.52,179.44
19857,1,22.82,179.58
19858,1,35.34,-179.33
19859,1,23.28,177.57
19860,1,19.72,-179.4
19861,1,25.04,177.91
19862,1,29.15,-179.37
19863,1,22.63,-179.53
19864,1,27.14,174.58
19865,1,25.54,-179.3
19866,1,24.16,177.51
19867,1,17.02,-179.68
19868,1,27.32,-179.71
19869,1,21.92,179.08
19870,1,19.88,-179.62
19871,1,26.26,-179.3
19872,1,19.75,179.66
19873,1,22.49,177.05
19874,1,19.33,-178.47
19875,1,25.6,-179.57
19876,1,20.95,178.69
19877,1,19.81,-178.25
19878,1,20.63,-178.97
19879,1,19.32,-179.71
19880,1,28.9,-178.83
19881,1,19.51,-179.73
19882,1,19.84,-179.46
19883,1,34.54,-179.85
19884,1,25.27,175.94
19885,1,25.27,175.94
19886,1,20.88,179.94
19887,1,20.99,-179.69
19888,1,21.54,-178.33
19889,1,21.43,-179.49
19890,1,27.63,-179.97
19891,1,25.35,179.24
19892,1,21.73,-178.97
19893,1,22.82,177.22
19894,1,17.64,179.82
19895,1,27.84,179.87
19896,1,22.99,176.81
19897,1,25.83,179.64
19898,1,27.16,174.34
19899,1,26.23,177.54
19900,1,21.72,178.19
19901,1,39.03,-179.24
19902,1,27.53,175.5
19903,1,17.6,178.52
19904,1,25.01,-177.11
19905,1,23.35,178.83
19906,1,22.81,-176.11
19907,1,19.47,-178.91
19908,1,25.33,175.29
19909,1,24.17,-177.53
19910,1,23.07,-179.72
19911,1,18.81,179.1
19912,1,16.17,-178.63
19913,1,23.88,-177.75
19914,1,28.12,176.08
19915,1,29.41,178.54
19916,1,28.86,176.94
19917,1,27.19,177.52
19918,1,26.67,178.34
19919,1,22.14,178.68
19920,1,22.07,176.84
19921,1,21.26,177.3
19922,1,22.07,179.97
19923,1,22.08,-179.05
19924,1,22.53,178.66
19925,1,21.94,177.35
19926,1,21.63,176.91
19927,1,23.22,179.55
19928,1,21.92,177.88
19929,1,20.58,-178.48
19930,1,26.24,179.57
19931,1,21.93,176.13
19932,1,23,-178.09
19933,1,24.99,175.66
19934,1,22.69,177.59
19935,1,19.78,-179.73
19936,1,19.78,-179.73
19937,1,28.46,179.54
19938,1,25.1,175.08
19939,1,23.27,-179.97
19940,1,23.36,-178.23
19941,1,22.44,176.71
19942,1,19.72,-179.4
19943,1,23.72,-179.24
19944,1,25.25,174.82
19945,1,25.67,174.75
19946,1,24.52,175.97
19947,1,25.84,176.98
19948,1,25.13,175.96
19949,1,22.2,178.32
19950,1,26.1,176.18
19951,1,29.64,-179.3
19952,1,25.57,-179.08
19953,1,26.39,175.22
19954,1,24.96,174.93
19955,1,25.41,176.12
19956,1,25.32,176.49
19957,1,26.98,175.54
19958,1,22.33,-177.75
19959,1,22.69,-178.15
19960,1,26.32,174.41
19961,1,24.39,176.93
19962,1,29.17,177.58
19963,1,25.62,176.26
19964,1,25.58,175.86
19965,1,21.33,179.17
19966,1,25.58,176.89
19967,1,30,-179.2
19968,1,25.06,-179.1
19969,1,27.1,175.97
19970,1,24.43,-179.76
19971,1,22.92,-179.87
19972,1,19.61,-179.61
19973,1,21.31,175.09
19974,1,19.92,170
19975,1,20.02,171.5
19976,1,20.72,167.57
19977,1,19.92,170
19978,1,19.97,170.61
19979,1,36.16,-161.37
19980,1,34.87,-178.29
19981,1,19.97,170.61
19982,1,23.08,179.39
19983,1,36.17,-161.33
19984,1,23.92,-150.03
19985,1,33.2,-153.09
19986,1,22.29,178.31
19987,1,31.11,178.75
19988,1,34.56,166.28
19989,1,27.82,166.26
19990,1,21.8,-176.42
19991,1,34.87,-163.51
19992,1,25.15,176.31
19993,1,23.93,162.12
19994,1,21.92,171.91
19995,1,22.26,166.58
19996,1,21.65,164.25
19997,1,27.51,164.8
19998,1,22.21,-155.27
19999,1,35.87,-177.67
20000,1,20.68,168.48
20001,1,26.22,-152.8
20002,1,32.58,172.37
20003,1,19.31,-178.49
20004,1,27.65,164.06
20005,1,21.59,174.39
20006,1,35.97,-157.86
20007,1,35.52,-158.04
20008,1,21.47,174.6
20009,1,17.85,163.35
20010,1,33.31,-155.42
20011,1,20.75,168.52
20012,1,20.02,170.07
20013,1,33.2,-153.09
20014,1,22.61,-161.81
20015,1,19.34,162.45
20016,1,22.15,163.75
20017,1,21.84,163.09
20018,1,28.73,169.49
20019,1,28.52,169.7
20020,1,18.1,159.67
20021,1,16.79,158.88
20022,1,22.96,170.96
20023,1,22.96,170.97
20024,1,16.78,159.55
20025,1,17.01,158.74
20026,1,25.07,-179.1
20027,1,25.96,-157.06
20028,1,17.96,158.6
20029,1,21.44,-179.96
20030,1,21.44,-179.96
20031,1,14.86,157.41
20032,1,17.85,163.36
20033,1,20.5,164.24
20034,1,19.68,160.8
20035,1,22.74,-173.31
20036,1,33.29,165.38
20037,1,19.26,159.49
20038,1,20.33,160.68
20039,1,19.4,160.61
20040,1,19.4,160.61
20041,1,17.76,161.01
20042,1,17.48,161.11
20043,1,19.6,170.73
20044,1,20.89,165.01
20045,1,32.97,165.34
20046,1,25.42,176.24
20047,1,22.85,170.52
20048,1,19.52,176.97
20049,1,20.47,161.72
20050,1,22.28,163.36
20051,1,22.04,163.89
20052,1,22.48,163.51
20053,1,21.45,162.74
20054,1,21.82,163
20055,1,23.86,-177.75
20056,1,20.79,160.8
20057,1,22.38,161.84
20058,1,20.75,163.11
20059,1,20.79,162.66
20060,1,19.48,162.57
20061,1,33.49,-173.63
20062,1,25.9,-157.37
20063,1,35.03,-163.75
20064,1,35.54,-158.49
20065,1,26.14,-158.03
20066,1,34.86,-163.57
20067,1,32.72,-172.98
20068,1,20.61,167.18
20069,1,20.81,164.62
20070,1,21.34,166.26
20071,1,18.54,165.87
20072,1,18.76,165.84
20073,1,31.54,-175.91
20074,1,17.79,163.33
20075,1,25.9,165.39
20076,1,27.64,167.97
20077,1,22.91,163.62
20078,1,19,175.3
20079,1,33.66,174.2
20080,1,28.6,169.37
20081,1,21.92,-175.12
20082,1,29.46,168.6
20083,1,23.45,-164.01
20084,1,35.87,-177.67
20085,1,34.94,-178.3
20086,1,18.18,164.91
20087,1,25.54,164.24
20088,1,22.72,170.56
20089,1,23.84,-177.68
20090,1,19.63,162.6
20091,1,32.58,-173.57
20092,1,35.76,-157.28
20093,1,35.04,179.08
20094,1,20.76,163.49
20095,1,32.43,-178.28
20096,1,32.56,172.51
20097,1,32.02,168.69
20098,1,20.74,162.77
20099,1,34.69,163.74
20100,1,56.18,-119.64
20101,1,56.46,-121.37
20102,1,33.47,-155.15
20103,1,20.7,168.54
20104,1,25.45,164.18
20105,1,32.59,-167.18
20106,1,32.44,-178.09
20107,1,15.85,-120.8
20108,1,17.84,158.96
20109,1,28.37,168.45
20110,1,35.59,-157.67
20111,1,20.96,168.17
20112,1,24.59,170.57
20113,1,21.32,172.67
20114,1,18.57,-175.7
20115,1,20.6,161.99
20116,1,27.09,167.32
20117,1,35.7,-157.24
20118,1,35.87,-157.54
20119,1,32.6,-152.87
20120,1,30.98,-154.87
20121,1,32.39,-154.41
20122,1,35.78,-157.62
20123,1,23.01,-150.54
20124,1,33.19,165.46
20125,1,23.01,-149.39
20126,1,31.7,-153.48
20127,1,23.32,-151.1
20128,1,23.38,-150.18
20129,1,23.46,-152.44
20130,1,26.39,-150.26
20131,1,27.73,-149.59
20132,1,30.48,170.88
20133,1,26.38,-150.69
20134,1,25.79,-150.2
20135,1,25.49,-150.76
20136,1,28.5,-150.66
20137,1,25.9,-152.35
20138,1,25.33,-150.89
20139,1,25.32,-150.63
20140,1,33.31,-153.11
20141,1,25.46,-150.38
20142,1,25.25,-150.67
20143,1,31.43,-152.98
20144,1,22.1,-155.66
20145,1,33.22,-153.01
20146,1,33.02,-160.08
20147,1,36.34,-158.72
20148,1,32.38,-153.64
20149,1,33.07,-152.64
20150,1,22.12,-150.18
20151,1,31.61,-153.93
20152,1,36.38,-165.76
20153,1,22.16,-155.37
20154,1,23.01,-152.54
20155,1,35.38,-164.01
20156,1,35.2,-168.09
20157,1,34.72,-163.35
20158,1,32.14,-168.59
20159,1,27.76,-150.48
20160,1,15.25,-121.48
20161,1,35.26,-155.18
20162,1,31.86,-153.01
20163,1,29.05,-149.82
20164,1,28.52,-151.17
20165,1,11.8,-122.08
20166,1,29.85,178.03
20167,1,33.05,-159.14
20168,1,35.7,-157.24
20169,1,22.16,-150.2
20170,1,30.49,-152.21
20171,1,23.12,-150.65
20172,1,15.8,-120.74
20173,1,25.41,-150.56
20174,1,30.79,-152.65
20175,1,32.23,-152.88
20176,1,35.91,-158.62
20177,1,30.64,-154.76
20178,1,29.41,177.27
20179,1,35.47,-158.76
20180,1,32.83,-154.14
20181,1,32.66,-153.92
20182,1,30.17,-152.04
20183,1,30.8,-152.64
20184,1,24.98,-152.09
20185,1,34.61,-154.67
20186,1,31.7,-151.49
20187,1,56.61,-122.85
20188,1,31.36,-152.59
20189,1,35.48,-158.01
20190,1,33.45,-155.77
20191,1,28.14,-153.55
20192,1,33.03,-153.04
20193,1,35.54,-156.85
20194,1,40.03,148.22
20195,1,39.87,148.3
20196,1,39.87,148.42
20197,1,25.03,-149.31
20198,1,26.32,-150.43
20199,1,25.45,163
20200,1,20.93,172.1
20201,1,28.14,169.05
20202,1,19.99,162.35
20203,1,20.76,175.07
20204,1,35.23,165.28
20205,1,20.67,162.05
20206,1,20.73,174.67
20207,1,35.06,-178.34
20208,1,15.88,-120.67
20209,1,17.56,163.03
20210,1,35.63,-157.77
20211,1,22.45,169.35
20212,1,29.17,168.17
20213,1,27.68,167.89
20214,1,29.95,-177.35
20215,1,32.45,-178.37
20216,1,35.85,-164.89
20217,1,33.47,-155.53
20218,1,35.59,-158.25
20219,1,35.58,-155.88
20220,1,36.65,-158.76
20221,1,33.77,-155.88
20222,1,33.84,-156.22
20223,1,33.71,-155.56
20224,1,32.07,-168.48
20225,1,35.5,-159.2
20226,1,33.06,-163.53
20227,1,33.76,-160.79
20228,1,34.96,-158.17
20229,1,32.96,-159.92
20230,1,35.43,-158.46
20231,1,25.83,-179.48
20232,1,35.51,-157.54
20233,1,35.77,-157.82
20234,1,36.03,-158.05
20235,1,35.09,-157.35
20236,1,36.7,-165.13
20237,1,35.05,-166.04
20238,1,32.94,-154.55
20239,1,34.69,-156.38
20240,1,35.34,-169.5
20241,1,33.4,-165.33
20242,1,35.63,-156.8
20243,1,35.36,-157.03
20244,1,33.82,-162.75
20245,1,35,-163.27
20246,1,35.51,-159.43
20247,1,20.88,170.41
20248,1,33.25,-154.93
20249,1,35.66,-156.46
20250,1,36.75,-158.83
20251,1,35.6,-157.02
20252,1,35.59,-158.25
20253,1,20.89,161.98
20254,1,21.56,174.78
20255,1,21.79,-176.42
20256,1,28.74,175.02
20257,1,27.89,170.24
20258,1,26.54,166.27
20259,1,23.69,175.21
20260,1,25.6,-150.6
20261,1,25.32,-150.67
20262,1,21.49,174.73
20263,1,24.5,-167.36
20264,1,26.94,172.16
20265,1,26.68,169.47
20266,1,33.44,175.19
20267,1,23.57,163.3
20268,1,20.65,176.27
20269,1,24.19,162.46
20270,1,27.15,-169.73
20271,1,20.42,174.88
20272,1,20.14,172.47
20273,1,35.77,-157.82
20274,1,32.83,-154.14
20275,1,31.81,-153.15
20276,1,17.63,162.53
20277,1,19.8,160.93
20278,1,22.39,174.73
20279,1,25.33,-150.76
20280,1,24.85,-162.73
20281,1,25.1,-161.44
20282,1,25.9,-157.37
20283,1,27.76,-162.15
20284,1,27.17,-169.39
20285,1,32.17,-168.56
20286,1,22.3,163.49
20287,1,20.52,174.86
20288,1,31.66,-161.3
20289,1,30.29,-177.55
20290,1,32.2,-166.28
20291,1,30.08,-177.48
20292,1,29.04,-176.77
20293,1,28.67,-170.95
20294,1,29.46,-177.37
20295,1,29.77,-177.34
20296,1,29.15,-177.66
20297,1,29.5,-177.93
20298,1,25.23,-172.09
20299,1,26.56,-159.3
20300,1,27.06,-176.6
20301,1,26.1,-175.98
20302,1,27.3,-175.52
20303,1,24.72,-175.36
20304,1,27.11,-169.23
20305,1,27.69,-176.98
20306,1,27.62,-177.17
20307,1,23.81,-177.11
20308,1,28.81,-175.93
20309,1,30.37,-177.04
20310,1,21.59,-176.89
20311,1,23.16,-164.3
20312,1,26.98,-172.41
20313,1,19.34,-168.24
20314,1,20.56,-161.91
20315,1,27.01,-169.27
20316,1,22.4,-169.24
20317,1,27.11,-169.11
20318,1,27.95,-162.17
20319,1,26.6,-176.56
20320,1,27.44,-176.43
20321,1,30.06,-176.19
20322,1,22.24,-179.5
20323,1,25.02,-172.98
20324,1,29.73,-162.43
20325,1,23.85,-170.45
20326,1,25.02,-172.98
20327,1,22.65,-169.97
20328,1,27.45,-162.05
20329,1,27.66,-162.17
20330,1,27.81,-162.15
20331,1,22.66,-173.47
20332,1,27.04,-161.89
20333,1,27.02,-168.87
20334,1,25.05,-161.52
20335,1,28.66,-163.53
20336,1,26.9,-161.68
20337,1,25.46,178.7
20338,1,21.64,174.55
20339,1,22.35,-178.11
20340,1,33.45,-153.54
20341,1,26.72,-162.06
20342,1,27.6,-166.23
20343,1,25.58,-166.43
20344,1,34.22,-173.64
20345,1,34.15,-154.14
20346,1,25.33,176.26
20347,1,32.48,-168.53
20348,1,28.17,178.47
20349,1,27.97,-166.93
20350,1,22.72,179.27
20351,1,19.23,-177.25
20352,1,31.17,-168.89
20353,1,27.36,-162.04
20354,1,26.2,173.56
20355,1,27.28,-169.32
20356,1,26.56,173.95
20357,1,25.78,-161.21
20358,1,26.57,-169.25
20359,1,26.87,-169.04
20360,1,22.17,177.15
20361,1,24.21,178.81
20362,1,26.45,-163.3
20363,1,23.96,-177.52
20364,1,24.57,175.74
20365,1,29.05,-162.8
20366,1,24.89,-170.01
20367,1,25.95,-179.24
20368,1,21.55,177.51
20369,1,26.03,-177.51
20370,1,26.44,-159.97
20371,1,18.54,-178.24
20372,1,26.91,-174.88
20373,1,18.99,-176.49
20374,1,30.46,-175.31
20375,1,20.49,-160.55
20376,1,25.7,-179.65
20377,1,17.72,158.34
20378,1,33.13,165.27
20379,1,27.41,-169.1
20380,1,32.17,-168.56
20381,1,19.77,160.91
20382,1,25.15,176.31
20383,1,28.91,169.51
20384,1,20.28,170.22
20385,1,21.3,166.59
20386,1,23.66,170.76
20387,1,18.18,164.91
20388,1,22.72,170.56
20389,1,22.22,163.53
20390,1,21.85,163.09
20391,1,33.07,-152.64
20392,1,28.7,175.2
20393,1,31.41,174.71
20394,1,23.37,-150.6
20395,1,32.94,-152.24
20396,1,35.76,-157.28
20397,1,27.17,-169.39
20398,1,29.46,171.7
20399,1,28.69,165.02
20400,1,27.87,166.31
20401,1,26.68,169.47
20402,1,25.32,-150.76
20403,1,32.99,-160.02
20404,1,24.71,171.71
20405,1,35.97,-164.97
20406,1,26.54,166.41
20407,1,56.46,-121.37
20408,1,26.54,166.41
20409,1,18.29,159.78
20410,1,33.31,165.29
20411,1,34.8,179.33
20412,1,17.48,158.22
20413,1,25.56,-179.32
20414,1,31.51,166.07
20415,1,32.37,-178.61
